date key;full date;day of week;date;day name;day abbrev;weekday flag;week num in year;month;month name;month abbrev;quarter;year;yearmo
20200913;44087;7;13;Sunday;Sun;Weekend;37;9;September;Sep;3;2020;202009
20200914;44088;1;14;Monday;Mon;Weekday;38;9;September;Sep;3;2020;202009
20200915;44089;2;15;Tuesday;Tue;Weekday;38;9;September;Sep;3;2020;202009
20200916;44090;3;16;Wednesday;Wed;Weekday;38;9;September;Sep;3;2020;202009
20200917;44091;4;17;Thursday;Thu;Weekday;38;9;September;Sep;3;2020;202009
20200918;44092;5;18;Friday;Fri;Weekday;38;9;September;Sep;3;2020;202009
20200919;44093;6;19;Saturday;Sat;Weekend;38;9;September;Sep;3;2020;202009
20200920;44094;7;20;Sunday;Sun;Weekend;38;9;September;Sep;3;2020;202009
20200921;44095;1;21;Monday;Mon;Weekday;39;9;September;Sep;3;2020;202009
20200922;44096;2;22;Tuesday;Tue;Weekday;39;9;September;Sep;3;2020;202009
20200923;44097;3;23;Wednesday;Wed;Weekday;39;9;September;Sep;3;2020;202009
20200924;44098;4;24;Thursday;Thu;Weekday;39;9;September;Sep;3;2020;202009
20200925;44099;5;25;Friday;Fri;Weekday;39;9;September;Sep;3;2020;202009
20200926;44100;6;26;Saturday;Sat;Weekend;39;9;September;Sep;3;2020;202009
20200927;44101;7;27;Sunday;Sun;Weekend;39;9;September;Sep;3;2020;202009
20200928;44102;1;28;Monday;Mon;Weekday;40;9;September;Sep;3;2020;202009
20200929;44103;2;29;Tuesday;Tue;Weekday;40;9;September;Sep;3;2020;202009
20200930;44104;3;30;Wednesday;Wed;Weekday;40;9;September;Sep;3;2020;202009
20201001;44105;4;1;Thursday;Thu;Weekday;40;10;October;Oct;4;2020;202010
20201002;44106;5;2;Friday;Fri;Weekday;40;10;October;Oct;4;2020;202010
20201003;44107;6;3;Saturday;Sat;Weekend;40;10;October;Oct;4;2020;202010
20201004;44108;7;4;Sunday;Sun;Weekend;40;10;October;Oct;4;2020;202010
20201005;44109;1;5;Monday;Mon;Weekday;41;10;October;Oct;4;2020;202010
20201006;44110;2;6;Tuesday;Tue;Weekday;41;10;October;Oct;4;2020;202010
20201007;44111;3;7;Wednesday;Wed;Weekday;41;10;October;Oct;4;2020;202010
20201008;44112;4;8;Thursday;Thu;Weekday;41;10;October;Oct;4;2020;202010
20201009;44113;5;9;Friday;Fri;Weekday;41;10;October;Oct;4;2020;202010
20201010;44114;6;10;Saturday;Sat;Weekend;41;10;October;Oct;4;2020;202010
20201011;44115;7;11;Sunday;Sun;Weekend;41;10;October;Oct;4;2020;202010
20201012;44116;1;12;Monday;Mon;Weekday;42;10;October;Oct;4;2020;202010
20201013;44117;2;13;Tuesday;Tue;Weekday;42;10;October;Oct;4;2020;202010
20201014;44118;3;14;Wednesday;Wed;Weekday;42;10;October;Oct;4;2020;202010
20201015;44119;4;15;Thursday;Thu;Weekday;42;10;October;Oct;4;2020;202010
20201016;44120;5;16;Friday;Fri;Weekday;42;10;October;Oct;4;2020;202010
20201017;44121;6;17;Saturday;Sat;Weekend;42;10;October;Oct;4;2020;202010
20201018;44122;7;18;Sunday;Sun;Weekend;42;10;October;Oct;4;2020;202010
20201019;44123;1;19;Monday;Mon;Weekday;43;10;October;Oct;4;2020;202010
20201020;44124;2;20;Tuesday;Tue;Weekday;43;10;October;Oct;4;2020;202010
20201021;44125;3;21;Wednesday;Wed;Weekday;43;10;October;Oct;4;2020;202010
20201022;44126;4;22;Thursday;Thu;Weekday;43;10;October;Oct;4;2020;202010
20201023;44127;5;23;Friday;Fri;Weekday;43;10;October;Oct;4;2020;202010
20201024;44128;6;24;Saturday;Sat;Weekend;43;10;October;Oct;4;2020;202010
20201025;44129;7;25;Sunday;Sun;Weekend;43;10;October;Oct;4;2020;202010
20201026;44130;1;26;Monday;Mon;Weekday;44;10;October;Oct;4;2020;202010
20201027;44131;2;27;Tuesday;Tue;Weekday;44;10;October;Oct;4;2020;202010
20201028;44132;3;28;Wednesday;Wed;Weekday;44;10;October;Oct;4;2020;202010
20201029;44133;4;29;Thursday;Thu;Weekday;44;10;October;Oct;4;2020;202010
20201030;44134;5;30;Friday;Fri;Weekday;44;10;October;Oct;4;2020;202010
20201031;44135;6;31;Saturday;Sat;Weekend;44;10;October;Oct;4;2020;202010
20201101;44136;7;1;Sunday;Sun;Weekend;44;11;November;Nov;4;2020;202011
20201102;44137;1;2;Monday;Mon;Weekday;45;11;November;Nov;4;2020;202011
20201103;44138;2;3;Tuesday;Tue;Weekday;45;11;November;Nov;4;2020;202011
20201104;44139;3;4;Wednesday;Wed;Weekday;45;11;November;Nov;4;2020;202011
20201105;44140;4;5;Thursday;Thu;Weekday;45;11;November;Nov;4;2020;202011
20201106;44141;5;6;Friday;Fri;Weekday;45;11;November;Nov;4;2020;202011
20201107;44142;6;7;Saturday;Sat;Weekend;45;11;November;Nov;4;2020;202011
20201108;44143;7;8;Sunday;Sun;Weekend;45;11;November;Nov;4;2020;202011
20201109;44144;1;9;Monday;Mon;Weekday;46;11;November;Nov;4;2020;202011
20201110;44145;2;10;Tuesday;Tue;Weekday;46;11;November;Nov;4;2020;202011
20201111;44146;3;11;Wednesday;Wed;Weekday;46;11;November;Nov;4;2020;202011
20201112;44147;4;12;Thursday;Thu;Weekday;46;11;November;Nov;4;2020;202011
20201113;44148;5;13;Friday;Fri;Weekday;46;11;November;Nov;4;2020;202011
20201114;44149;6;14;Saturday;Sat;Weekend;46;11;November;Nov;4;2020;202011
20201115;44150;7;15;Sunday;Sun;Weekend;46;11;November;Nov;4;2020;202011
20201116;44151;1;16;Monday;Mon;Weekday;47;11;November;Nov;4;2020;202011
20201117;44152;2;17;Tuesday;Tue;Weekday;47;11;November;Nov;4;2020;202011
20201118;44153;3;18;Wednesday;Wed;Weekday;47;11;November;Nov;4;2020;202011
20201119;44154;4;19;Thursday;Thu;Weekday;47;11;November;Nov;4;2020;202011
20201120;44155;5;20;Friday;Fri;Weekday;47;11;November;Nov;4;2020;202011
20201121;44156;6;21;Saturday;Sat;Weekend;47;11;November;Nov;4;2020;202011
20201122;44157;7;22;Sunday;Sun;Weekend;47;11;November;Nov;4;2020;202011
20201123;44158;1;23;Monday;Mon;Weekday;48;11;November;Nov;4;2020;202011
20201124;44159;2;24;Tuesday;Tue;Weekday;48;11;November;Nov;4;2020;202011
20201125;44160;3;25;Wednesday;Wed;Weekday;48;11;November;Nov;4;2020;202011
20201126;44161;4;26;Thursday;Thu;Weekday;48;11;November;Nov;4;2020;202011
20201127;44162;5;27;Friday;Fri;Weekday;48;11;November;Nov;4;2020;202011
20201128;44163;6;28;Saturday;Sat;Weekend;48;11;November;Nov;4;2020;202011
20201129;44164;7;29;Sunday;Sun;Weekend;48;11;November;Nov;4;2020;202011
20201130;44165;1;30;Monday;Mon;Weekday;49;11;November;Nov;4;2020;202011
20201201;44166;2;1;Tuesday;Tue;Weekday;49;12;December;Dec;4;2020;202012
20201202;44167;3;2;Wednesday;Wed;Weekday;49;12;December;Dec;4;2020;202012
20201203;44168;4;3;Thursday;Thu;Weekday;49;12;December;Dec;4;2020;202012
20201204;44169;5;4;Friday;Fri;Weekday;49;12;December;Dec;4;2020;202012
20201205;44170;6;5;Saturday;Sat;Weekend;49;12;December;Dec;4;2020;202012
20201206;44171;7;6;Sunday;Sun;Weekend;49;12;December;Dec;4;2020;202012
20201207;44172;1;7;Monday;Mon;Weekday;50;12;December;Dec;4;2020;202012
20201208;44173;2;8;Tuesday;Tue;Weekday;50;12;December;Dec;4;2020;202012
20201209;44174;3;9;Wednesday;Wed;Weekday;50;12;December;Dec;4;2020;202012
20201210;44175;4;10;Thursday;Thu;Weekday;50;12;December;Dec;4;2020;202012
20201211;44176;5;11;Friday;Fri;Weekday;50;12;December;Dec;4;2020;202012
20201212;44177;6;12;Saturday;Sat;Weekend;50;12;December;Dec;4;2020;202012
20201213;44178;7;13;Sunday;Sun;Weekend;50;12;December;Dec;4;2020;202012
20201214;44179;1;14;Monday;Mon;Weekday;51;12;December;Dec;4;2020;202012
20201215;44180;2;15;Tuesday;Tue;Weekday;51;12;December;Dec;4;2020;202012
20201216;44181;3;16;Wednesday;Wed;Weekday;51;12;December;Dec;4;2020;202012
20201217;44182;4;17;Thursday;Thu;Weekday;51;12;December;Dec;4;2020;202012
20201218;44183;5;18;Friday;Fri;Weekday;51;12;December;Dec;4;2020;202012
20201219;44184;6;19;Saturday;Sat;Weekend;51;12;December;Dec;4;2020;202012
20201220;44185;7;20;Sunday;Sun;Weekend;51;12;December;Dec;4;2020;202012
20201221;44186;1;21;Monday;Mon;Weekday;52;12;December;Dec;4;2020;202012
20201222;44187;2;22;Tuesday;Tue;Weekday;52;12;December;Dec;4;2020;202012
20201223;44188;3;23;Wednesday;Wed;Weekday;52;12;December;Dec;4;2020;202012
20201224;44189;4;24;Thursday;Thu;Weekday;52;12;December;Dec;4;2020;202012
20201225;44190;5;25;Friday;Fri;Weekday;52;12;December;Dec;4;2020;202012
20201226;44191;6;26;Saturday;Sat;Weekend;52;12;December;Dec;4;2020;202012
20201227;44192;7;27;Sunday;Sun;Weekend;52;12;December;Dec;4;2020;202012
20201228;44193;1;28;Monday;Mon;Weekday;53;12;December;Dec;4;2020;202012
20201229;44194;2;29;Tuesday;Tue;Weekday;53;12;December;Dec;4;2020;202012
20201230;44195;3;30;Wednesday;Wed;Weekday;53;12;December;Dec;4;2020;202012
20201231;44196;4;31;Thursday;Thu;Weekday;53;12;December;Dec;4;2020;202012
20210101;44197;5;1;Friday;Fri;Weekday;1;1;January;Jan;1;2021;202101
20210102;44198;6;2;Saturday;Sat;Weekend;1;1;January;Jan;1;2021;202101
20210103;44199;7;3;Sunday;Sun;Weekend;1;1;January;Jan;1;2021;202101
20210104;44200;1;4;Monday;Mon;Weekday;2;1;January;Jan;1;2021;202101
20210105;44201;2;5;Tuesday;Tue;Weekday;2;1;January;Jan;1;2021;202101
20210106;44202;3;6;Wednesday;Wed;Weekday;2;1;January;Jan;1;2021;202101
20210107;44203;4;7;Thursday;Thu;Weekday;2;1;January;Jan;1;2021;202101
20210108;44204;5;8;Friday;Fri;Weekday;2;1;January;Jan;1;2021;202101
20210109;44205;6;9;Saturday;Sat;Weekend;2;1;January;Jan;1;2021;202101
20210110;44206;7;10;Sunday;Sun;Weekend;2;1;January;Jan;1;2021;202101
20210111;44207;1;11;Monday;Mon;Weekday;3;1;January;Jan;1;2021;202101
20210112;44208;2;12;Tuesday;Tue;Weekday;3;1;January;Jan;1;2021;202101
20210113;44209;3;13;Wednesday;Wed;Weekday;3;1;January;Jan;1;2021;202101
20210114;44210;4;14;Thursday;Thu;Weekday;3;1;January;Jan;1;2021;202101
20210115;44211;5;15;Friday;Fri;Weekday;3;1;January;Jan;1;2021;202101
20210116;44212;6;16;Saturday;Sat;Weekend;3;1;January;Jan;1;2021;202101
20210117;44213;7;17;Sunday;Sun;Weekend;3;1;January;Jan;1;2021;202101
20210118;44214;1;18;Monday;Mon;Weekday;4;1;January;Jan;1;2021;202101
20210119;44215;2;19;Tuesday;Tue;Weekday;4;1;January;Jan;1;2021;202101
20210120;44216;3;20;Wednesday;Wed;Weekday;4;1;January;Jan;1;2021;202101
20210121;44217;4;21;Thursday;Thu;Weekday;4;1;January;Jan;1;2021;202101
20210122;44218;5;22;Friday;Fri;Weekday;4;1;January;Jan;1;2021;202101
20210123;44219;6;23;Saturday;Sat;Weekend;4;1;January;Jan;1;2021;202101
20210124;44220;7;24;Sunday;Sun;Weekend;4;1;January;Jan;1;2021;202101
20210125;44221;1;25;Monday;Mon;Weekday;5;1;January;Jan;1;2021;202101
20210126;44222;2;26;Tuesday;Tue;Weekday;5;1;January;Jan;1;2021;202101
20210127;44223;3;27;Wednesday;Wed;Weekday;5;1;January;Jan;1;2021;202101
20210128;44224;4;28;Thursday;Thu;Weekday;5;1;January;Jan;1;2021;202101
20210129;44225;5;29;Friday;Fri;Weekday;5;1;January;Jan;1;2021;202101
20210130;44226;6;30;Saturday;Sat;Weekend;5;1;January;Jan;1;2021;202101
20210131;44227;7;31;Sunday;Sun;Weekend;5;1;January;Jan;1;2021;202101
20210201;44228;1;1;Monday;Mon;Weekday;6;2;February;Feb;1;2021;202102
20210202;44229;2;2;Tuesday;Tue;Weekday;6;2;February;Feb;1;2021;202102
20210203;44230;3;3;Wednesday;Wed;Weekday;6;2;February;Feb;1;2021;202102
20210204;44231;4;4;Thursday;Thu;Weekday;6;2;February;Feb;1;2021;202102
20210205;44232;5;5;Friday;Fri;Weekday;6;2;February;Feb;1;2021;202102
20210206;44233;6;6;Saturday;Sat;Weekend;6;2;February;Feb;1;2021;202102
20210207;44234;7;7;Sunday;Sun;Weekend;6;2;February;Feb;1;2021;202102
20210208;44235;1;8;Monday;Mon;Weekday;7;2;February;Feb;1;2021;202102
20210209;44236;2;9;Tuesday;Tue;Weekday;7;2;February;Feb;1;2021;202102
20210210;44237;3;10;Wednesday;Wed;Weekday;7;2;February;Feb;1;2021;202102
20210211;44238;4;11;Thursday;Thu;Weekday;7;2;February;Feb;1;2021;202102
20210212;44239;5;12;Friday;Fri;Weekday;7;2;February;Feb;1;2021;202102
20210213;44240;6;13;Saturday;Sat;Weekend;7;2;February;Feb;1;2021;202102
20210214;44241;7;14;Sunday;Sun;Weekend;7;2;February;Feb;1;2021;202102
20210215;44242;1;15;Monday;Mon;Weekday;8;2;February;Feb;1;2021;202102
20210216;44243;2;16;Tuesday;Tue;Weekday;8;2;February;Feb;1;2021;202102
20210217;44244;3;17;Wednesday;Wed;Weekday;8;2;February;Feb;1;2021;202102
20210218;44245;4;18;Thursday;Thu;Weekday;8;2;February;Feb;1;2021;202102
20210219;44246;5;19;Friday;Fri;Weekday;8;2;February;Feb;1;2021;202102
20210220;44247;6;20;Saturday;Sat;Weekend;8;2;February;Feb;1;2021;202102
20210221;44248;7;21;Sunday;Sun;Weekend;8;2;February;Feb;1;2021;202102
20210222;44249;1;22;Monday;Mon;Weekday;9;2;February;Feb;1;2021;202102
20210223;44250;2;23;Tuesday;Tue;Weekday;9;2;February;Feb;1;2021;202102
20210224;44251;3;24;Wednesday;Wed;Weekday;9;2;February;Feb;1;2021;202102
20210225;44252;4;25;Thursday;Thu;Weekday;9;2;February;Feb;1;2021;202102
20210226;44253;5;26;Friday;Fri;Weekday;9;2;February;Feb;1;2021;202102
20210227;44254;6;27;Saturday;Sat;Weekend;9;2;February;Feb;1;2021;202102
20210228;44255;7;28;Sunday;Sun;Weekend;9;2;February;Feb;1;2021;202102
20210301;44256;1;1;Monday;Mon;Weekday;10;3;March;Mar;1;2021;202103
20210302;44257;2;2;Tuesday;Tue;Weekday;10;3;March;Mar;1;2021;202103
20210303;44258;3;3;Wednesday;Wed;Weekday;10;3;March;Mar;1;2021;202103
20210304;44259;4;4;Thursday;Thu;Weekday;10;3;March;Mar;1;2021;202103
20210305;44260;5;5;Friday;Fri;Weekday;10;3;March;Mar;1;2021;202103
20210306;44261;6;6;Saturday;Sat;Weekend;10;3;March;Mar;1;2021;202103
20210307;44262;7;7;Sunday;Sun;Weekend;10;3;March;Mar;1;2021;202103
20210308;44263;1;8;Monday;Mon;Weekday;11;3;March;Mar;1;2021;202103
20210309;44264;2;9;Tuesday;Tue;Weekday;11;3;March;Mar;1;2021;202103
20210310;44265;3;10;Wednesday;Wed;Weekday;11;3;March;Mar;1;2021;202103
20210311;44266;4;11;Thursday;Thu;Weekday;11;3;March;Mar;1;2021;202103
20210312;44267;5;12;Friday;Fri;Weekday;11;3;March;Mar;1;2021;202103
20210313;44268;6;13;Saturday;Sat;Weekend;11;3;March;Mar;1;2021;202103
20210314;44269;7;14;Sunday;Sun;Weekend;11;3;March;Mar;1;2021;202103
20210315;44270;1;15;Monday;Mon;Weekday;12;3;March;Mar;1;2021;202103
20210316;44271;2;16;Tuesday;Tue;Weekday;12;3;March;Mar;1;2021;202103
20210317;44272;3;17;Wednesday;Wed;Weekday;12;3;March;Mar;1;2021;202103
20210318;44273;4;18;Thursday;Thu;Weekday;12;3;March;Mar;1;2021;202103
20210319;44274;5;19;Friday;Fri;Weekday;12;3;March;Mar;1;2021;202103
20210320;44275;6;20;Saturday;Sat;Weekend;12;3;March;Mar;1;2021;202103
20210321;44276;7;21;Sunday;Sun;Weekend;12;3;March;Mar;1;2021;202103
20210322;44277;1;22;Monday;Mon;Weekday;13;3;March;Mar;1;2021;202103
20210323;44278;2;23;Tuesday;Tue;Weekday;13;3;March;Mar;1;2021;202103
20210324;44279;3;24;Wednesday;Wed;Weekday;13;3;March;Mar;1;2021;202103
20210325;44280;4;25;Thursday;Thu;Weekday;13;3;March;Mar;1;2021;202103
20210326;44281;5;26;Friday;Fri;Weekday;13;3;March;Mar;1;2021;202103
20210327;44282;6;27;Saturday;Sat;Weekend;13;3;March;Mar;1;2021;202103
20210328;44283;7;28;Sunday;Sun;Weekend;13;3;March;Mar;1;2021;202103
20210329;44284;1;29;Monday;Mon;Weekday;14;3;March;Mar;1;2021;202103
20210330;44285;2;30;Tuesday;Tue;Weekday;14;3;March;Mar;1;2021;202103
20210331;44286;3;31;Wednesday;Wed;Weekday;14;3;March;Mar;1;2021;202103
20210401;44287;4;1;Thursday;Thu;Weekday;14;4;April;Apr;2;2021;202104
20210402;44288;5;2;Friday;Fri;Weekday;14;4;April;Apr;2;2021;202104
20210403;44289;6;3;Saturday;Sat;Weekend;14;4;April;Apr;2;2021;202104
20210404;44290;7;4;Sunday;Sun;Weekend;14;4;April;Apr;2;2021;202104
20210405;44291;1;5;Monday;Mon;Weekday;15;4;April;Apr;2;2021;202104
20210406;44292;2;6;Tuesday;Tue;Weekday;15;4;April;Apr;2;2021;202104
20210407;44293;3;7;Wednesday;Wed;Weekday;15;4;April;Apr;2;2021;202104
20210408;44294;4;8;Thursday;Thu;Weekday;15;4;April;Apr;2;2021;202104
20210409;44295;5;9;Friday;Fri;Weekday;15;4;April;Apr;2;2021;202104
20210410;44296;6;10;Saturday;Sat;Weekend;15;4;April;Apr;2;2021;202104
20210411;44297;7;11;Sunday;Sun;Weekend;15;4;April;Apr;2;2021;202104
20210412;44298;1;12;Monday;Mon;Weekday;16;4;April;Apr;2;2021;202104
20210413;44299;2;13;Tuesday;Tue;Weekday;16;4;April;Apr;2;2021;202104
20210414;44300;3;14;Wednesday;Wed;Weekday;16;4;April;Apr;2;2021;202104
20210415;44301;4;15;Thursday;Thu;Weekday;16;4;April;Apr;2;2021;202104
20210416;44302;5;16;Friday;Fri;Weekday;16;4;April;Apr;2;2021;202104
20210417;44303;6;17;Saturday;Sat;Weekend;16;4;April;Apr;2;2021;202104
20210418;44304;7;18;Sunday;Sun;Weekend;16;4;April;Apr;2;2021;202104
20210419;44305;1;19;Monday;Mon;Weekday;17;4;April;Apr;2;2021;202104
20210420;44306;2;20;Tuesday;Tue;Weekday;17;4;April;Apr;2;2021;202104
20210421;44307;3;21;Wednesday;Wed;Weekday;17;4;April;Apr;2;2021;202104
20210422;44308;4;22;Thursday;Thu;Weekday;17;4;April;Apr;2;2021;202104
20210423;44309;5;23;Friday;Fri;Weekday;17;4;April;Apr;2;2021;202104
20210424;44310;6;24;Saturday;Sat;Weekend;17;4;April;Apr;2;2021;202104
20210425;44311;7;25;Sunday;Sun;Weekend;17;4;April;Apr;2;2021;202104
20210426;44312;1;26;Monday;Mon;Weekday;18;4;April;Apr;2;2021;202104
20210427;44313;2;27;Tuesday;Tue;Weekday;18;4;April;Apr;2;2021;202104
20210428;44314;3;28;Wednesday;Wed;Weekday;18;4;April;Apr;2;2021;202104
20210429;44315;4;29;Thursday;Thu;Weekday;18;4;April;Apr;2;2021;202104
20210430;44316;5;30;Friday;Fri;Weekday;18;4;April;Apr;2;2021;202104
20210501;44317;6;1;Saturday;Sat;Weekend;18;5;May;May;2;2021;202105
20210502;44318;7;2;Sunday;Sun;Weekend;18;5;May;May;2;2021;202105
20210503;44319;1;3;Monday;Mon;Weekday;19;5;May;May;2;2021;202105
20210504;44320;2;4;Tuesday;Tue;Weekday;19;5;May;May;2;2021;202105
20210505;44321;3;5;Wednesday;Wed;Weekday;19;5;May;May;2;2021;202105
20210506;44322;4;6;Thursday;Thu;Weekday;19;5;May;May;2;2021;202105
20210507;44323;5;7;Friday;Fri;Weekday;19;5;May;May;2;2021;202105
20210508;44324;6;8;Saturday;Sat;Weekend;19;5;May;May;2;2021;202105
20210509;44325;7;9;Sunday;Sun;Weekend;19;5;May;May;2;2021;202105
20210510;44326;1;10;Monday;Mon;Weekday;20;5;May;May;2;2021;202105
20210511;44327;2;11;Tuesday;Tue;Weekday;20;5;May;May;2;2021;202105
20210512;44328;3;12;Wednesday;Wed;Weekday;20;5;May;May;2;2021;202105
20210513;44329;4;13;Thursday;Thu;Weekday;20;5;May;May;2;2021;202105
20210514;44330;5;14;Friday;Fri;Weekday;20;5;May;May;2;2021;202105
20210515;44331;6;15;Saturday;Sat;Weekend;20;5;May;May;2;2021;202105
20210516;44332;7;16;Sunday;Sun;Weekend;20;5;May;May;2;2021;202105
20210517;44333;1;17;Monday;Mon;Weekday;21;5;May;May;2;2021;202105
20210518;44334;2;18;Tuesday;Tue;Weekday;21;5;May;May;2;2021;202105
20210519;44335;3;19;Wednesday;Wed;Weekday;21;5;May;May;2;2021;202105
20210520;44336;4;20;Thursday;Thu;Weekday;21;5;May;May;2;2021;202105
20210521;44337;5;21;Friday;Fri;Weekday;21;5;May;May;2;2021;202105
20210522;44338;6;22;Saturday;Sat;Weekend;21;5;May;May;2;2021;202105
20210523;44339;7;23;Sunday;Sun;Weekend;21;5;May;May;2;2021;202105
20210524;44340;1;24;Monday;Mon;Weekday;22;5;May;May;2;2021;202105
20210525;44341;2;25;Tuesday;Tue;Weekday;22;5;May;May;2;2021;202105
20210526;44342;3;26;Wednesday;Wed;Weekday;22;5;May;May;2;2021;202105
20210527;44343;4;27;Thursday;Thu;Weekday;22;5;May;May;2;2021;202105
20210528;44344;5;28;Friday;Fri;Weekday;22;5;May;May;2;2021;202105
20210529;44345;6;29;Saturday;Sat;Weekend;22;5;May;May;2;2021;202105
20210530;44346;7;30;Sunday;Sun;Weekend;22;5;May;May;2;2021;202105
20210531;44347;1;31;Monday;Mon;Weekday;23;5;May;May;2;2021;202105
20210601;44348;2;1;Tuesday;Tue;Weekday;23;6;June;Jun;2;2021;202106
20210602;44349;3;2;Wednesday;Wed;Weekday;23;6;June;Jun;2;2021;202106
20210603;44350;4;3;Thursday;Thu;Weekday;23;6;June;Jun;2;2021;202106
20210604;44351;5;4;Friday;Fri;Weekday;23;6;June;Jun;2;2021;202106
20210605;44352;6;5;Saturday;Sat;Weekend;23;6;June;Jun;2;2021;202106
20210606;44353;7;6;Sunday;Sun;Weekend;23;6;June;Jun;2;2021;202106
20210607;44354;1;7;Monday;Mon;Weekday;24;6;June;Jun;2;2021;202106
20210608;44355;2;8;Tuesday;Tue;Weekday;24;6;June;Jun;2;2021;202106
20210609;44356;3;9;Wednesday;Wed;Weekday;24;6;June;Jun;2;2021;202106
20210610;44357;4;10;Thursday;Thu;Weekday;24;6;June;Jun;2;2021;202106
20210611;44358;5;11;Friday;Fri;Weekday;24;6;June;Jun;2;2021;202106
20210612;44359;6;12;Saturday;Sat;Weekend;24;6;June;Jun;2;2021;202106
20210613;44360;7;13;Sunday;Sun;Weekend;24;6;June;Jun;2;2021;202106
20210614;44361;1;14;Monday;Mon;Weekday;25;6;June;Jun;2;2021;202106
20210615;44362;2;15;Tuesday;Tue;Weekday;25;6;June;Jun;2;2021;202106
20210616;44363;3;16;Wednesday;Wed;Weekday;25;6;June;Jun;2;2021;202106
20210617;44364;4;17;Thursday;Thu;Weekday;25;6;June;Jun;2;2021;202106
20210618;44365;5;18;Friday;Fri;Weekday;25;6;June;Jun;2;2021;202106
20210619;44366;6;19;Saturday;Sat;Weekend;25;6;June;Jun;2;2021;202106
20210620;44367;7;20;Sunday;Sun;Weekend;25;6;June;Jun;2;2021;202106
20210621;44368;1;21;Monday;Mon;Weekday;26;6;June;Jun;2;2021;202106
20210622;44369;2;22;Tuesday;Tue;Weekday;26;6;June;Jun;2;2021;202106
20210623;44370;3;23;Wednesday;Wed;Weekday;26;6;June;Jun;2;2021;202106
20210624;44371;4;24;Thursday;Thu;Weekday;26;6;June;Jun;2;2021;202106
20210625;44372;5;25;Friday;Fri;Weekday;26;6;June;Jun;2;2021;202106
20210626;44373;6;26;Saturday;Sat;Weekend;26;6;June;Jun;2;2021;202106
20210627;44374;7;27;Sunday;Sun;Weekend;26;6;June;Jun;2;2021;202106
20210628;44375;1;28;Monday;Mon;Weekday;27;6;June;Jun;2;2021;202106
20210629;44376;2;29;Tuesday;Tue;Weekday;27;6;June;Jun;2;2021;202106
20210630;44377;3;30;Wednesday;Wed;Weekday;27;6;June;Jun;2;2021;202106
20210701;44378;4;1;Thursday;Thu;Weekday;27;7;July;Jul;3;2021;202107
20210702;44379;5;2;Friday;Fri;Weekday;27;7;July;Jul;3;2021;202107
20210703;44380;6;3;Saturday;Sat;Weekend;27;7;July;Jul;3;2021;202107
20210704;44381;7;4;Sunday;Sun;Weekend;27;7;July;Jul;3;2021;202107
20210705;44382;1;5;Monday;Mon;Weekday;28;7;July;Jul;3;2021;202107
20210706;44383;2;6;Tuesday;Tue;Weekday;28;7;July;Jul;3;2021;202107
20210707;44384;3;7;Wednesday;Wed;Weekday;28;7;July;Jul;3;2021;202107
20210708;44385;4;8;Thursday;Thu;Weekday;28;7;July;Jul;3;2021;202107
20210709;44386;5;9;Friday;Fri;Weekday;28;7;July;Jul;3;2021;202107
20210710;44387;6;10;Saturday;Sat;Weekend;28;7;July;Jul;3;2021;202107
20210711;44388;7;11;Sunday;Sun;Weekend;28;7;July;Jul;3;2021;202107
20210712;44389;1;12;Monday;Mon;Weekday;29;7;July;Jul;3;2021;202107
20210713;44390;2;13;Tuesday;Tue;Weekday;29;7;July;Jul;3;2021;202107
20210714;44391;3;14;Wednesday;Wed;Weekday;29;7;July;Jul;3;2021;202107
20210715;44392;4;15;Thursday;Thu;Weekday;29;7;July;Jul;3;2021;202107
20210716;44393;5;16;Friday;Fri;Weekday;29;7;July;Jul;3;2021;202107
20210717;44394;6;17;Saturday;Sat;Weekend;29;7;July;Jul;3;2021;202107
20210718;44395;7;18;Sunday;Sun;Weekend;29;7;July;Jul;3;2021;202107
20210719;44396;1;19;Monday;Mon;Weekday;30;7;July;Jul;3;2021;202107
20210720;44397;2;20;Tuesday;Tue;Weekday;30;7;July;Jul;3;2021;202107
20210721;44398;3;21;Wednesday;Wed;Weekday;30;7;July;Jul;3;2021;202107
20210722;44399;4;22;Thursday;Thu;Weekday;30;7;July;Jul;3;2021;202107
20210723;44400;5;23;Friday;Fri;Weekday;30;7;July;Jul;3;2021;202107
20210724;44401;6;24;Saturday;Sat;Weekend;30;7;July;Jul;3;2021;202107
20210725;44402;7;25;Sunday;Sun;Weekend;30;7;July;Jul;3;2021;202107
20210726;44403;1;26;Monday;Mon;Weekday;31;7;July;Jul;3;2021;202107
20210727;44404;2;27;Tuesday;Tue;Weekday;31;7;July;Jul;3;2021;202107
20210728;44405;3;28;Wednesday;Wed;Weekday;31;7;July;Jul;3;2021;202107
20210729;44406;4;29;Thursday;Thu;Weekday;31;7;July;Jul;3;2021;202107
20210730;44407;5;30;Friday;Fri;Weekday;31;7;July;Jul;3;2021;202107
20210731;44408;6;31;Saturday;Sat;Weekend;31;7;July;Jul;3;2021;202107
20210801;44409;7;1;Sunday;Sun;Weekend;31;8;August;Aug;3;2021;202108
20210802;44410;1;2;Monday;Mon;Weekday;32;8;August;Aug;3;2021;202108
20210803;44411;2;3;Tuesday;Tue;Weekday;32;8;August;Aug;3;2021;202108
