time_id,time,hour,minute,second
40396,1970-01-01 11:13:16,11,13,16
40397,1970-01-01 11:13:17,11,13,17
40398,1970-01-01 11:13:18,11,13,18
40399,1970-01-01 11:13:19,11,13,19
40400,1970-01-01 11:13:20,11,13,20
40401,1970-01-01 11:13:21,11,13,21
40402,1970-01-01 11:13:22,11,13,22
40403,1970-01-01 11:13:23,11,13,23
40404,1970-01-01 11:13:24,11,13,24
40405,1970-01-01 11:13:25,11,13,25
40406,1970-01-01 11:13:26,11,13,26
40407,1970-01-01 11:13:27,11,13,27
40408,1970-01-01 11:13:28,11,13,28
40409,1970-01-01 11:13:29,11,13,29
40410,1970-01-01 11:13:30,11,13,30
40411,1970-01-01 11:13:31,11,13,31
40412,1970-01-01 11:13:32,11,13,32
40413,1970-01-01 11:13:33,11,13,33
40414,1970-01-01 11:13:34,11,13,34
40415,1970-01-01 11:13:35,11,13,35
40416,1970-01-01 11:13:36,11,13,36
40417,1970-01-01 11:13:37,11,13,37
40418,1970-01-01 11:13:38,11,13,38
40419,1970-01-01 11:13:39,11,13,39
40420,1970-01-01 11:13:40,11,13,40
40421,1970-01-01 11:13:41,11,13,41
40422,1970-01-01 11:13:42,11,13,42
40423,1970-01-01 11:13:43,11,13,43
40424,1970-01-01 11:13:44,11,13,44
40425,1970-01-01 11:13:45,11,13,45
40426,1970-01-01 11:13:46,11,13,46
40427,1970-01-01 11:13:47,11,13,47
40428,1970-01-01 11:13:48,11,13,48
40429,1970-01-01 11:13:49,11,13,49
40430,1970-01-01 11:13:50,11,13,50
40431,1970-01-01 11:13:51,11,13,51
40432,1970-01-01 11:13:52,11,13,52
40433,1970-01-01 11:13:53,11,13,53
40434,1970-01-01 11:13:54,11,13,54
40435,1970-01-01 11:13:55,11,13,55
40436,1970-01-01 11:13:56,11,13,56
40437,1970-01-01 11:13:57,11,13,57
40438,1970-01-01 11:13:58,11,13,58
40439,1970-01-01 11:13:59,11,13,59
40440,1970-01-01 11:14:00,11,14,0
40441,1970-01-01 11:14:01,11,14,1
40442,1970-01-01 11:14:02,11,14,2
40443,1970-01-01 11:14:03,11,14,3
40444,1970-01-01 11:14:04,11,14,4
40445,1970-01-01 11:14:05,11,14,5
40446,1970-01-01 11:14:06,11,14,6
40447,1970-01-01 11:14:07,11,14,7
40448,1970-01-01 11:14:08,11,14,8
40449,1970-01-01 11:14:09,11,14,9
40450,1970-01-01 11:14:10,11,14,10
40451,1970-01-01 11:14:11,11,14,11
40452,1970-01-01 11:14:12,11,14,12
40453,1970-01-01 11:14:13,11,14,13
40454,1970-01-01 11:14:14,11,14,14
40455,1970-01-01 11:14:15,11,14,15
40456,1970-01-01 11:14:16,11,14,16
40457,1970-01-01 11:14:17,11,14,17
40458,1970-01-01 11:14:18,11,14,18
40459,1970-01-01 11:14:19,11,14,19
40460,1970-01-01 11:14:20,11,14,20
40461,1970-01-01 11:14:21,11,14,21
40462,1970-01-01 11:14:22,11,14,22
40463,1970-01-01 11:14:23,11,14,23
40464,1970-01-01 11:14:24,11,14,24
40465,1970-01-01 11:14:25,11,14,25
40466,1970-01-01 11:14:26,11,14,26
40467,1970-01-01 11:14:27,11,14,27
40468,1970-01-01 11:14:28,11,14,28
40469,1970-01-01 11:14:29,11,14,29
40470,1970-01-01 11:14:30,11,14,30
40471,1970-01-01 11:14:31,11,14,31
40472,1970-01-01 11:14:32,11,14,32
40473,1970-01-01 11:14:33,11,14,33
40474,1970-01-01 11:14:34,11,14,34
40475,1970-01-01 11:14:35,11,14,35
40476,1970-01-01 11:14:36,11,14,36
40477,1970-01-01 11:14:37,11,14,37
40478,1970-01-01 11:14:38,11,14,38
40479,1970-01-01 11:14:39,11,14,39
40480,1970-01-01 11:14:40,11,14,40
40481,1970-01-01 11:14:41,11,14,41
40482,1970-01-01 11:14:42,11,14,42
40483,1970-01-01 11:14:43,11,14,43
40484,1970-01-01 11:14:44,11,14,44
40485,1970-01-01 11:14:45,11,14,45
40486,1970-01-01 11:14:46,11,14,46
40487,1970-01-01 11:14:47,11,14,47
40488,1970-01-01 11:14:48,11,14,48
40489,1970-01-01 11:14:49,11,14,49
40490,1970-01-01 11:14:50,11,14,50
40491,1970-01-01 11:14:51,11,14,51
40492,1970-01-01 11:14:52,11,14,52
40493,1970-01-01 11:14:53,11,14,53
40494,1970-01-01 11:14:54,11,14,54
40495,1970-01-01 11:14:55,11,14,55
40496,1970-01-01 11:14:56,11,14,56
40497,1970-01-01 11:14:57,11,14,57
40498,1970-01-01 11:14:58,11,14,58
40499,1970-01-01 11:14:59,11,14,59
40500,1970-01-01 11:15:00,11,15,0
40501,1970-01-01 11:15:01,11,15,1
40502,1970-01-01 11:15:02,11,15,2
40503,1970-01-01 11:15:03,11,15,3
40504,1970-01-01 11:15:04,11,15,4
40505,1970-01-01 11:15:05,11,15,5
40506,1970-01-01 11:15:06,11,15,6
40507,1970-01-01 11:15:07,11,15,7
40508,1970-01-01 11:15:08,11,15,8
40509,1970-01-01 11:15:09,11,15,9
40510,1970-01-01 11:15:10,11,15,10
40511,1970-01-01 11:15:11,11,15,11
40512,1970-01-01 11:15:12,11,15,12
40513,1970-01-01 11:15:13,11,15,13
40514,1970-01-01 11:15:14,11,15,14
40515,1970-01-01 11:15:15,11,15,15
40516,1970-01-01 11:15:16,11,15,16
40517,1970-01-01 11:15:17,11,15,17
40518,1970-01-01 11:15:18,11,15,18
40519,1970-01-01 11:15:19,11,15,19
40520,1970-01-01 11:15:20,11,15,20
40521,1970-01-01 11:15:21,11,15,21
40522,1970-01-01 11:15:22,11,15,22
40523,1970-01-01 11:15:23,11,15,23
40524,1970-01-01 11:15:24,11,15,24
40525,1970-01-01 11:15:25,11,15,25
40526,1970-01-01 11:15:26,11,15,26
40527,1970-01-01 11:15:27,11,15,27
40528,1970-01-01 11:15:28,11,15,28
40529,1970-01-01 11:15:29,11,15,29
40530,1970-01-01 11:15:30,11,15,30
40531,1970-01-01 11:15:31,11,15,31
40532,1970-01-01 11:15:32,11,15,32
40533,1970-01-01 11:15:33,11,15,33
40534,1970-01-01 11:15:34,11,15,34
40535,1970-01-01 11:15:35,11,15,35
40536,1970-01-01 11:15:36,11,15,36
40537,1970-01-01 11:15:37,11,15,37
40538,1970-01-01 11:15:38,11,15,38
40539,1970-01-01 11:15:39,11,15,39
40540,1970-01-01 11:15:40,11,15,40
40541,1970-01-01 11:15:41,11,15,41
40542,1970-01-01 11:15:42,11,15,42
40543,1970-01-01 11:15:43,11,15,43
40544,1970-01-01 11:15:44,11,15,44
40545,1970-01-01 11:15:45,11,15,45
40546,1970-01-01 11:15:46,11,15,46
40547,1970-01-01 11:15:47,11,15,47
40548,1970-01-01 11:15:48,11,15,48
40549,1970-01-01 11:15:49,11,15,49
40550,1970-01-01 11:15:50,11,15,50
40551,1970-01-01 11:15:51,11,15,51
40552,1970-01-01 11:15:52,11,15,52
40553,1970-01-01 11:15:53,11,15,53
40554,1970-01-01 11:15:54,11,15,54
40555,1970-01-01 11:15:55,11,15,55
40556,1970-01-01 11:15:56,11,15,56
40557,1970-01-01 11:15:57,11,15,57
40558,1970-01-01 11:15:58,11,15,58
40559,1970-01-01 11:15:59,11,15,59
40560,1970-01-01 11:16:00,11,16,0
40561,1970-01-01 11:16:01,11,16,1
40562,1970-01-01 11:16:02,11,16,2
40563,1970-01-01 11:16:03,11,16,3
40564,1970-01-01 11:16:04,11,16,4
40565,1970-01-01 11:16:05,11,16,5
40566,1970-01-01 11:16:06,11,16,6
40567,1970-01-01 11:16:07,11,16,7
40568,1970-01-01 11:16:08,11,16,8
40569,1970-01-01 11:16:09,11,16,9
40570,1970-01-01 11:16:10,11,16,10
40571,1970-01-01 11:16:11,11,16,11
40572,1970-01-01 11:16:12,11,16,12
40573,1970-01-01 11:16:13,11,16,13
40574,1970-01-01 11:16:14,11,16,14
40575,1970-01-01 11:16:15,11,16,15
40576,1970-01-01 11:16:16,11,16,16
40577,1970-01-01 11:16:17,11,16,17
40578,1970-01-01 11:16:18,11,16,18
40579,1970-01-01 11:16:19,11,16,19
40580,1970-01-01 11:16:20,11,16,20
40581,1970-01-01 11:16:21,11,16,21
40582,1970-01-01 11:16:22,11,16,22
40583,1970-01-01 11:16:23,11,16,23
40584,1970-01-01 11:16:24,11,16,24
40585,1970-01-01 11:16:25,11,16,25
40586,1970-01-01 11:16:26,11,16,26
40587,1970-01-01 11:16:27,11,16,27
40588,1970-01-01 11:16:28,11,16,28
40589,1970-01-01 11:16:29,11,16,29
40590,1970-01-01 11:16:30,11,16,30
40591,1970-01-01 11:16:31,11,16,31
40592,1970-01-01 11:16:32,11,16,32
40593,1970-01-01 11:16:33,11,16,33
40594,1970-01-01 11:16:34,11,16,34
40595,1970-01-01 11:16:35,11,16,35
40596,1970-01-01 11:16:36,11,16,36
40597,1970-01-01 11:16:37,11,16,37
40598,1970-01-01 11:16:38,11,16,38
40599,1970-01-01 11:16:39,11,16,39
40600,1970-01-01 11:16:40,11,16,40
40601,1970-01-01 11:16:41,11,16,41
40602,1970-01-01 11:16:42,11,16,42
40603,1970-01-01 11:16:43,11,16,43
40604,1970-01-01 11:16:44,11,16,44
40605,1970-01-01 11:16:45,11,16,45
40606,1970-01-01 11:16:46,11,16,46
40607,1970-01-01 11:16:47,11,16,47
40608,1970-01-01 11:16:48,11,16,48
40609,1970-01-01 11:16:49,11,16,49
40610,1970-01-01 11:16:50,11,16,50
40611,1970-01-01 11:16:51,11,16,51
40612,1970-01-01 11:16:52,11,16,52
40613,1970-01-01 11:16:53,11,16,53
40614,1970-01-01 11:16:54,11,16,54
40615,1970-01-01 11:16:55,11,16,55
40616,1970-01-01 11:16:56,11,16,56
40617,1970-01-01 11:16:57,11,16,57
40618,1970-01-01 11:16:58,11,16,58
40619,1970-01-01 11:16:59,11,16,59
40620,1970-01-01 11:17:00,11,17,0
40621,1970-01-01 11:17:01,11,17,1
40622,1970-01-01 11:17:02,11,17,2
40623,1970-01-01 11:17:03,11,17,3
40624,1970-01-01 11:17:04,11,17,4
40625,1970-01-01 11:17:05,11,17,5
40626,1970-01-01 11:17:06,11,17,6
40627,1970-01-01 11:17:07,11,17,7
40628,1970-01-01 11:17:08,11,17,8
40629,1970-01-01 11:17:09,11,17,9
40630,1970-01-01 11:17:10,11,17,10
40631,1970-01-01 11:17:11,11,17,11
40632,1970-01-01 11:17:12,11,17,12
40633,1970-01-01 11:17:13,11,17,13
40634,1970-01-01 11:17:14,11,17,14
40635,1970-01-01 11:17:15,11,17,15
40636,1970-01-01 11:17:16,11,17,16
40637,1970-01-01 11:17:17,11,17,17
40638,1970-01-01 11:17:18,11,17,18
40639,1970-01-01 11:17:19,11,17,19
40640,1970-01-01 11:17:20,11,17,20
40641,1970-01-01 11:17:21,11,17,21
40642,1970-01-01 11:17:22,11,17,22
40643,1970-01-01 11:17:23,11,17,23
40644,1970-01-01 11:17:24,11,17,24
40645,1970-01-01 11:17:25,11,17,25
40646,1970-01-01 11:17:26,11,17,26
40647,1970-01-01 11:17:27,11,17,27
40648,1970-01-01 11:17:28,11,17,28
40649,1970-01-01 11:17:29,11,17,29
40650,1970-01-01 11:17:30,11,17,30
40651,1970-01-01 11:17:31,11,17,31
40652,1970-01-01 11:17:32,11,17,32
40653,1970-01-01 11:17:33,11,17,33
40654,1970-01-01 11:17:34,11,17,34
40655,1970-01-01 11:17:35,11,17,35
40656,1970-01-01 11:17:36,11,17,36
40657,1970-01-01 11:17:37,11,17,37
40658,1970-01-01 11:17:38,11,17,38
40659,1970-01-01 11:17:39,11,17,39
40660,1970-01-01 11:17:40,11,17,40
40661,1970-01-01 11:17:41,11,17,41
40662,1970-01-01 11:17:42,11,17,42
40663,1970-01-01 11:17:43,11,17,43
40664,1970-01-01 11:17:44,11,17,44
40665,1970-01-01 11:17:45,11,17,45
40666,1970-01-01 11:17:46,11,17,46
40667,1970-01-01 11:17:47,11,17,47
40668,1970-01-01 11:17:48,11,17,48
40669,1970-01-01 11:17:49,11,17,49
40670,1970-01-01 11:17:50,11,17,50
40671,1970-01-01 11:17:51,11,17,51
40672,1970-01-01 11:17:52,11,17,52
40673,1970-01-01 11:17:53,11,17,53
40674,1970-01-01 11:17:54,11,17,54
40675,1970-01-01 11:17:55,11,17,55
40676,1970-01-01 11:17:56,11,17,56
40677,1970-01-01 11:17:57,11,17,57
40678,1970-01-01 11:17:58,11,17,58
40679,1970-01-01 11:17:59,11,17,59
40680,1970-01-01 11:18:00,11,18,0
40681,1970-01-01 11:18:01,11,18,1
40682,1970-01-01 11:18:02,11,18,2
40683,1970-01-01 11:18:03,11,18,3
40684,1970-01-01 11:18:04,11,18,4
40685,1970-01-01 11:18:05,11,18,5
40686,1970-01-01 11:18:06,11,18,6
40687,1970-01-01 11:18:07,11,18,7
40688,1970-01-01 11:18:08,11,18,8
40689,1970-01-01 11:18:09,11,18,9
40690,1970-01-01 11:18:10,11,18,10
40691,1970-01-01 11:18:11,11,18,11
40692,1970-01-01 11:18:12,11,18,12
40693,1970-01-01 11:18:13,11,18,13
40694,1970-01-01 11:18:14,11,18,14
40695,1970-01-01 11:18:15,11,18,15
40696,1970-01-01 11:18:16,11,18,16
40697,1970-01-01 11:18:17,11,18,17
40698,1970-01-01 11:18:18,11,18,18
40699,1970-01-01 11:18:19,11,18,19
40700,1970-01-01 11:18:20,11,18,20
40701,1970-01-01 11:18:21,11,18,21
40702,1970-01-01 11:18:22,11,18,22
40703,1970-01-01 11:18:23,11,18,23
40704,1970-01-01 11:18:24,11,18,24
40705,1970-01-01 11:18:25,11,18,25
40706,1970-01-01 11:18:26,11,18,26
40707,1970-01-01 11:18:27,11,18,27
40708,1970-01-01 11:18:28,11,18,28
40709,1970-01-01 11:18:29,11,18,29
40710,1970-01-01 11:18:30,11,18,30
40711,1970-01-01 11:18:31,11,18,31
40712,1970-01-01 11:18:32,11,18,32
40713,1970-01-01 11:18:33,11,18,33
40714,1970-01-01 11:18:34,11,18,34
40715,1970-01-01 11:18:35,11,18,35
40716,1970-01-01 11:18:36,11,18,36
40717,1970-01-01 11:18:37,11,18,37
40718,1970-01-01 11:18:38,11,18,38
40719,1970-01-01 11:18:39,11,18,39
40720,1970-01-01 11:18:40,11,18,40
40721,1970-01-01 11:18:41,11,18,41
40722,1970-01-01 11:18:42,11,18,42
40723,1970-01-01 11:18:43,11,18,43
40724,1970-01-01 11:18:44,11,18,44
40725,1970-01-01 11:18:45,11,18,45
40726,1970-01-01 11:18:46,11,18,46
40727,1970-01-01 11:18:47,11,18,47
40728,1970-01-01 11:18:48,11,18,48
40729,1970-01-01 11:18:49,11,18,49
40730,1970-01-01 11:18:50,11,18,50
40731,1970-01-01 11:18:51,11,18,51
40732,1970-01-01 11:18:52,11,18,52
40733,1970-01-01 11:18:53,11,18,53
40734,1970-01-01 11:18:54,11,18,54
40735,1970-01-01 11:18:55,11,18,55
40736,1970-01-01 11:18:56,11,18,56
40737,1970-01-01 11:18:57,11,18,57
40738,1970-01-01 11:18:58,11,18,58
40739,1970-01-01 11:18:59,11,18,59
40740,1970-01-01 11:19:00,11,19,0
40741,1970-01-01 11:19:01,11,19,1
40742,1970-01-01 11:19:02,11,19,2
40743,1970-01-01 11:19:03,11,19,3
40744,1970-01-01 11:19:04,11,19,4
40745,1970-01-01 11:19:05,11,19,5
40746,1970-01-01 11:19:06,11,19,6
40747,1970-01-01 11:19:07,11,19,7
40748,1970-01-01 11:19:08,11,19,8
40749,1970-01-01 11:19:09,11,19,9
40750,1970-01-01 11:19:10,11,19,10
40751,1970-01-01 11:19:11,11,19,11
40752,1970-01-01 11:19:12,11,19,12
40753,1970-01-01 11:19:13,11,19,13
40754,1970-01-01 11:19:14,11,19,14
40755,1970-01-01 11:19:15,11,19,15
40756,1970-01-01 11:19:16,11,19,16
40757,1970-01-01 11:19:17,11,19,17
40758,1970-01-01 11:19:18,11,19,18
40759,1970-01-01 11:19:19,11,19,19
40760,1970-01-01 11:19:20,11,19,20
40761,1970-01-01 11:19:21,11,19,21
40762,1970-01-01 11:19:22,11,19,22
40763,1970-01-01 11:19:23,11,19,23
40764,1970-01-01 11:19:24,11,19,24
40765,1970-01-01 11:19:25,11,19,25
40766,1970-01-01 11:19:26,11,19,26
40767,1970-01-01 11:19:27,11,19,27
40768,1970-01-01 11:19:28,11,19,28
40769,1970-01-01 11:19:29,11,19,29
40770,1970-01-01 11:19:30,11,19,30
40771,1970-01-01 11:19:31,11,19,31
40772,1970-01-01 11:19:32,11,19,32
40773,1970-01-01 11:19:33,11,19,33
40774,1970-01-01 11:19:34,11,19,34
40775,1970-01-01 11:19:35,11,19,35
40776,1970-01-01 11:19:36,11,19,36
40777,1970-01-01 11:19:37,11,19,37
40778,1970-01-01 11:19:38,11,19,38
40779,1970-01-01 11:19:39,11,19,39
40780,1970-01-01 11:19:40,11,19,40
40781,1970-01-01 11:19:41,11,19,41
40782,1970-01-01 11:19:42,11,19,42
40783,1970-01-01 11:19:43,11,19,43
40784,1970-01-01 11:19:44,11,19,44
40785,1970-01-01 11:19:45,11,19,45
40786,1970-01-01 11:19:46,11,19,46
40787,1970-01-01 11:19:47,11,19,47
40788,1970-01-01 11:19:48,11,19,48
40789,1970-01-01 11:19:49,11,19,49
40790,1970-01-01 11:19:50,11,19,50
40791,1970-01-01 11:19:51,11,19,51
40792,1970-01-01 11:19:52,11,19,52
40793,1970-01-01 11:19:53,11,19,53
40794,1970-01-01 11:19:54,11,19,54
40795,1970-01-01 11:19:55,11,19,55
40796,1970-01-01 11:19:56,11,19,56
40797,1970-01-01 11:19:57,11,19,57
40798,1970-01-01 11:19:58,11,19,58
40799,1970-01-01 11:19:59,11,19,59
40800,1970-01-01 11:20:00,11,20,0
40801,1970-01-01 11:20:01,11,20,1
40802,1970-01-01 11:20:02,11,20,2
40803,1970-01-01 11:20:03,11,20,3
40804,1970-01-01 11:20:04,11,20,4
40805,1970-01-01 11:20:05,11,20,5
40806,1970-01-01 11:20:06,11,20,6
40807,1970-01-01 11:20:07,11,20,7
40808,1970-01-01 11:20:08,11,20,8
40809,1970-01-01 11:20:09,11,20,9
40810,1970-01-01 11:20:10,11,20,10
40811,1970-01-01 11:20:11,11,20,11
40812,1970-01-01 11:20:12,11,20,12
40813,1970-01-01 11:20:13,11,20,13
40814,1970-01-01 11:20:14,11,20,14
40815,1970-01-01 11:20:15,11,20,15
40816,1970-01-01 11:20:16,11,20,16
40817,1970-01-01 11:20:17,11,20,17
40818,1970-01-01 11:20:18,11,20,18
40819,1970-01-01 11:20:19,11,20,19
40820,1970-01-01 11:20:20,11,20,20
40821,1970-01-01 11:20:21,11,20,21
40822,1970-01-01 11:20:22,11,20,22
40823,1970-01-01 11:20:23,11,20,23
40824,1970-01-01 11:20:24,11,20,24
40825,1970-01-01 11:20:25,11,20,25
40826,1970-01-01 11:20:26,11,20,26
40827,1970-01-01 11:20:27,11,20,27
40828,1970-01-01 11:20:28,11,20,28
40829,1970-01-01 11:20:29,11,20,29
40830,1970-01-01 11:20:30,11,20,30
40831,1970-01-01 11:20:31,11,20,31
40832,1970-01-01 11:20:32,11,20,32
40833,1970-01-01 11:20:33,11,20,33
40834,1970-01-01 11:20:34,11,20,34
40835,1970-01-01 11:20:35,11,20,35
40836,1970-01-01 11:20:36,11,20,36
40837,1970-01-01 11:20:37,11,20,37
40838,1970-01-01 11:20:38,11,20,38
40839,1970-01-01 11:20:39,11,20,39
40840,1970-01-01 11:20:40,11,20,40
40841,1970-01-01 11:20:41,11,20,41
40842,1970-01-01 11:20:42,11,20,42
40843,1970-01-01 11:20:43,11,20,43
40844,1970-01-01 11:20:44,11,20,44
40845,1970-01-01 11:20:45,11,20,45
40846,1970-01-01 11:20:46,11,20,46
40847,1970-01-01 11:20:47,11,20,47
40848,1970-01-01 11:20:48,11,20,48
40849,1970-01-01 11:20:49,11,20,49
40850,1970-01-01 11:20:50,11,20,50
40851,1970-01-01 11:20:51,11,20,51
40852,1970-01-01 11:20:52,11,20,52
40853,1970-01-01 11:20:53,11,20,53
40854,1970-01-01 11:20:54,11,20,54
40855,1970-01-01 11:20:55,11,20,55
40856,1970-01-01 11:20:56,11,20,56
40857,1970-01-01 11:20:57,11,20,57
40858,1970-01-01 11:20:58,11,20,58
40859,1970-01-01 11:20:59,11,20,59
40860,1970-01-01 11:21:00,11,21,0
40861,1970-01-01 11:21:01,11,21,1
40862,1970-01-01 11:21:02,11,21,2
40863,1970-01-01 11:21:03,11,21,3
40864,1970-01-01 11:21:04,11,21,4
40865,1970-01-01 11:21:05,11,21,5
40866,1970-01-01 11:21:06,11,21,6
40867,1970-01-01 11:21:07,11,21,7
40868,1970-01-01 11:21:08,11,21,8
40869,1970-01-01 11:21:09,11,21,9
40870,1970-01-01 11:21:10,11,21,10
40871,1970-01-01 11:21:11,11,21,11
40872,1970-01-01 11:21:12,11,21,12
40873,1970-01-01 11:21:13,11,21,13
40874,1970-01-01 11:21:14,11,21,14
40875,1970-01-01 11:21:15,11,21,15
40876,1970-01-01 11:21:16,11,21,16
40877,1970-01-01 11:21:17,11,21,17
40878,1970-01-01 11:21:18,11,21,18
40879,1970-01-01 11:21:19,11,21,19
40880,1970-01-01 11:21:20,11,21,20
40881,1970-01-01 11:21:21,11,21,21
40882,1970-01-01 11:21:22,11,21,22
40883,1970-01-01 11:21:23,11,21,23
40884,1970-01-01 11:21:24,11,21,24
40885,1970-01-01 11:21:25,11,21,25
40886,1970-01-01 11:21:26,11,21,26
40887,1970-01-01 11:21:27,11,21,27
40888,1970-01-01 11:21:28,11,21,28
40889,1970-01-01 11:21:29,11,21,29
40890,1970-01-01 11:21:30,11,21,30
40891,1970-01-01 11:21:31,11,21,31
40892,1970-01-01 11:21:32,11,21,32
40893,1970-01-01 11:21:33,11,21,33
40894,1970-01-01 11:21:34,11,21,34
40895,1970-01-01 11:21:35,11,21,35
40896,1970-01-01 11:21:36,11,21,36
40897,1970-01-01 11:21:37,11,21,37
40898,1970-01-01 11:21:38,11,21,38
40899,1970-01-01 11:21:39,11,21,39
40900,1970-01-01 11:21:40,11,21,40
40901,1970-01-01 11:21:41,11,21,41
40902,1970-01-01 11:21:42,11,21,42
40903,1970-01-01 11:21:43,11,21,43
40904,1970-01-01 11:21:44,11,21,44
40905,1970-01-01 11:21:45,11,21,45
40906,1970-01-01 11:21:46,11,21,46
40907,1970-01-01 11:21:47,11,21,47
40908,1970-01-01 11:21:48,11,21,48
40909,1970-01-01 11:21:49,11,21,49
40910,1970-01-01 11:21:50,11,21,50
40911,1970-01-01 11:21:51,11,21,51
40912,1970-01-01 11:21:52,11,21,52
40913,1970-01-01 11:21:53,11,21,53
40914,1970-01-01 11:21:54,11,21,54
40915,1970-01-01 11:21:55,11,21,55
40916,1970-01-01 11:21:56,11,21,56
40917,1970-01-01 11:21:57,11,21,57
40918,1970-01-01 11:21:58,11,21,58
40919,1970-01-01 11:21:59,11,21,59
40920,1970-01-01 11:22:00,11,22,0
40921,1970-01-01 11:22:01,11,22,1
40922,1970-01-01 11:22:02,11,22,2
40923,1970-01-01 11:22:03,11,22,3
40924,1970-01-01 11:22:04,11,22,4
40925,1970-01-01 11:22:05,11,22,5
40926,1970-01-01 11:22:06,11,22,6
40927,1970-01-01 11:22:07,11,22,7
40928,1970-01-01 11:22:08,11,22,8
40929,1970-01-01 11:22:09,11,22,9
40930,1970-01-01 11:22:10,11,22,10
40931,1970-01-01 11:22:11,11,22,11
40932,1970-01-01 11:22:12,11,22,12
40933,1970-01-01 11:22:13,11,22,13
40934,1970-01-01 11:22:14,11,22,14
40935,1970-01-01 11:22:15,11,22,15
40936,1970-01-01 11:22:16,11,22,16
40937,1970-01-01 11:22:17,11,22,17
40938,1970-01-01 11:22:18,11,22,18
40939,1970-01-01 11:22:19,11,22,19
40940,1970-01-01 11:22:20,11,22,20
40941,1970-01-01 11:22:21,11,22,21
40942,1970-01-01 11:22:22,11,22,22
40943,1970-01-01 11:22:23,11,22,23
40944,1970-01-01 11:22:24,11,22,24
40945,1970-01-01 11:22:25,11,22,25
40946,1970-01-01 11:22:26,11,22,26
40947,1970-01-01 11:22:27,11,22,27
40948,1970-01-01 11:22:28,11,22,28
40949,1970-01-01 11:22:29,11,22,29
40950,1970-01-01 11:22:30,11,22,30
40951,1970-01-01 11:22:31,11,22,31
40952,1970-01-01 11:22:32,11,22,32
40953,1970-01-01 11:22:33,11,22,33
40954,1970-01-01 11:22:34,11,22,34
40955,1970-01-01 11:22:35,11,22,35
40956,1970-01-01 11:22:36,11,22,36
40957,1970-01-01 11:22:37,11,22,37
40958,1970-01-01 11:22:38,11,22,38
40959,1970-01-01 11:22:39,11,22,39
40960,1970-01-01 11:22:40,11,22,40
40961,1970-01-01 11:22:41,11,22,41
40962,1970-01-01 11:22:42,11,22,42
40963,1970-01-01 11:22:43,11,22,43
40964,1970-01-01 11:22:44,11,22,44
40965,1970-01-01 11:22:45,11,22,45
40966,1970-01-01 11:22:46,11,22,46
40967,1970-01-01 11:22:47,11,22,47
40968,1970-01-01 11:22:48,11,22,48
40969,1970-01-01 11:22:49,11,22,49
40970,1970-01-01 11:22:50,11,22,50
40971,1970-01-01 11:22:51,11,22,51
40972,1970-01-01 11:22:52,11,22,52
40973,1970-01-01 11:22:53,11,22,53
40974,1970-01-01 11:22:54,11,22,54
40975,1970-01-01 11:22:55,11,22,55
40976,1970-01-01 11:22:56,11,22,56
40977,1970-01-01 11:22:57,11,22,57
40978,1970-01-01 11:22:58,11,22,58
40979,1970-01-01 11:22:59,11,22,59
40980,1970-01-01 11:23:00,11,23,0
40981,1970-01-01 11:23:01,11,23,1
40982,1970-01-01 11:23:02,11,23,2
40983,1970-01-01 11:23:03,11,23,3
40984,1970-01-01 11:23:04,11,23,4
40985,1970-01-01 11:23:05,11,23,5
40986,1970-01-01 11:23:06,11,23,6
40987,1970-01-01 11:23:07,11,23,7
40988,1970-01-01 11:23:08,11,23,8
40989,1970-01-01 11:23:09,11,23,9
40990,1970-01-01 11:23:10,11,23,10
40991,1970-01-01 11:23:11,11,23,11
40992,1970-01-01 11:23:12,11,23,12
40993,1970-01-01 11:23:13,11,23,13
40994,1970-01-01 11:23:14,11,23,14
40995,1970-01-01 11:23:15,11,23,15
40996,1970-01-01 11:23:16,11,23,16
40997,1970-01-01 11:23:17,11,23,17
40998,1970-01-01 11:23:18,11,23,18
40999,1970-01-01 11:23:19,11,23,19
41000,1970-01-01 11:23:20,11,23,20
41001,1970-01-01 11:23:21,11,23,21
41002,1970-01-01 11:23:22,11,23,22
41003,1970-01-01 11:23:23,11,23,23
41004,1970-01-01 11:23:24,11,23,24
41005,1970-01-01 11:23:25,11,23,25
41006,1970-01-01 11:23:26,11,23,26
41007,1970-01-01 11:23:27,11,23,27
41008,1970-01-01 11:23:28,11,23,28
41009,1970-01-01 11:23:29,11,23,29
41010,1970-01-01 11:23:30,11,23,30
41011,1970-01-01 11:23:31,11,23,31
41012,1970-01-01 11:23:32,11,23,32
41013,1970-01-01 11:23:33,11,23,33
41014,1970-01-01 11:23:34,11,23,34
41015,1970-01-01 11:23:35,11,23,35
41016,1970-01-01 11:23:36,11,23,36
41017,1970-01-01 11:23:37,11,23,37
41018,1970-01-01 11:23:38,11,23,38
41019,1970-01-01 11:23:39,11,23,39
41020,1970-01-01 11:23:40,11,23,40
41021,1970-01-01 11:23:41,11,23,41
41022,1970-01-01 11:23:42,11,23,42
41023,1970-01-01 11:23:43,11,23,43
41024,1970-01-01 11:23:44,11,23,44
41025,1970-01-01 11:23:45,11,23,45
41026,1970-01-01 11:23:46,11,23,46
41027,1970-01-01 11:23:47,11,23,47
41028,1970-01-01 11:23:48,11,23,48
41029,1970-01-01 11:23:49,11,23,49
41030,1970-01-01 11:23:50,11,23,50
